val1,val2,val3,last_matrix,first_move_by_Q_learning,Q_table_val
-4,-11,-8,2,0,7347.081046478439
1,21,-5,1,1,9554.03288316427
-5,-2,1,2,0,9880.299600299879
-5,-5,5,2,0,9800.897604194965
9,-12,-3,3,1,9761.31560988418
-2,-18,-4,3,0,6206.516980610144
12,68,2,3,0,5297.089881721573
-2,5,-2,2,1,9880.299600299879
-1,12,-5,4,1,9800.897604194965
-4,8,6,4,0,9721.81273998002
8,-27,-6,4,1,9721.809511795329
1,20,11,1,0,9682.3888363128
10,-4,2,1,2,6294.885931923269
-9,-6,1,1,0,9550.777003754814
-8,-6,4,3,0,9761.309578657118
-2,15,-2,1,1,9741.268460387195
2,7,2,4,0,9840.55888139888
-6,10,-4,3,0,9800.897604194965
6,11,-2,1,3,9467.50274614188
-8,22,-10,2,0,0.0
11,-36,-3,4,2,9682.3888363128
6,-13,-6,1,1,9761.31560988418
-8,41,-4,2,0,9682.3888363128
11,10,1,1,1,9759.022263883631
-3,-7,3,1,3,9880.299600299879
-8,-11,2,2,0,9800.89751960661
1,9,-3,3,1,9800.897604194965
-3,-6,1,2,3,9880.299600299879
2,12,-6,1,1,9761.31560988418
0,-3,-2,2,0,9880.299600299879
1,25,5,3,0,9721.81273998002
-3,-24,5,1,1,9656.77906855352
-1,12,3,3,0,9689.045435416341
-8,36,-6,1,2,9721.587483969519
-3,-7,-1,3,1,9800.897604194965
-8,-12,0,2,0,9761.315531031563
3,-13,-1,4,2,9761.315609882724
0,-14,6,1,1,9761.315594980393
-4,-10,8,1,0,9759.869738000589
3,3,-1,4,3,9880.299600299879
1,10,-5,1,1,9800.897604194965
0,-2,-8,4,2,9800.897604182852
-3,-6,3,4,0,9880.299600299879
-3,3,7,2,0,9761.31560982966
-1,-5,-5,1,0,9840.55888139888
7,20,7,1,1,9721.81273998002
-4,-8,-2,2,3,9800.897604194965
-2,-10,0,3,1,9761.272000729043
-2,3,2,3,0,9840.55888139888
5,-44,-7,2,2,9624.243790023364
-5,20,5,4,2,0.0
-2,-1,-4,3,0,9840.55888139888
-8,25,-8,2,0,0.0
-8,40,-6,2,2,7323.20250294114
1,-22,-5,4,0,9721.8127232725
3,-8,-1,1,0,9840.55888139888
-3,-31,7,1,1,9721.81273998002
2,1,0,1,1,9920.119920019999
3,-35,-3,1,2,6022.5428967792595
-6,-3,4,2,0,9800.897604194965
-3,-10,3,3,1,9840.55888139888
1,16,5,4,2,9761.315585800367
-6,-32,0,1,3,0.0
-7,18,-5,2,0,9761.315609883395
5,11,5,3,1,9800.897604194965
-7,48,-7,3,1,0.0
-1,1,-5,2,2,9880.299600299879
-3,1,3,2,0,9840.55888139888
-13,0,-1,3,0,9721.81273998002
2,-24,6,1,2,9643.043187658923
-6,3,4,4,0,9761.314186435498
2,10,-2,1,0,9761.315609861857
-12,64,-8,3,2,8622.199426921412
-4,-4,0,3,3,9880.299600299879
-3,-18,1,4,1,9721.81273998002
3,-1,-3,2,1,9880.299600299879
-8,-36,4,3,3,7839.823317862558
5,-22,-1,4,2,9721.81273998002
9,0,-3,1,1,8740.867182464923
3,8,3,2,3,9880.299600299879
5,13,5,4,1,9800.897604194965
4,2,-6,1,1,9761.31560988418
5,-36,-5,2,0,8706.1001567701
-4,0,-4,2,0,9840.55888139888
3,16,-1,4,0,9721.81273998002
-2,18,0,4,2,8975.451383391845
0,-15,0,4,1,8719.454877335325
-3,0,-9,4,0,9761.31560988418
4,-11,-4,4,1,9840.55888139888
7,39,1,4,0,9224.900386368789
5,50,13,1,0,0.0
3,10,1,3,0,9800.897604194965
6,-7,0,3,0,9800.897604194965
-10,-32,8,2,3,3216.645693209713
-4,-28,2,4,1,9682.3888363128
-1,26,11,3,0,0.0
-5,14,-3,4,2,9840.55888139888
11,27,5,3,1,0.0
2,0,8,3,1,9800.897604194965
-5,11,-7,2,0,9761.31560988418
3,-28,-7,2,2,6150.560839543069
2,-3,0,4,0,9880.299600299879
-5,-41,11,3,3,0.0
-2,9,2,4,1,9761.315609884
-4,8,4,4,0,9761.31560988418
3,11,1,3,0,9800.897604194965
3,24,7,3,0,9761.31560988418
4,-24,-8,1,2,9760.586219062086
7,-5,-5,4,1,9744.663735563105
-2,8,0,2,1,9800.897604187236
-1,3,1,3,2,9880.299600299879
3,-29,-17,2,0,0.0
-5,5,-1,3,2,9880.299600299879
-7,-21,5,2,3,9589.745676036626
3,-20,-9,4,2,9101.654502061563
9,27,5,1,1,9721.812739920078
-4,-25,6,3,1,9761.315609884037
-6,7,0,4,0,9800.897604194963
-2,14,-4,1,1,9800.897604194965
7,13,-3,1,1,9591.23918477892
13,23,5,3,3,0.0
5,14,1,1,3,9800.897604194965
-1,-2,-5,4,0,9840.55888139888
10,74,10,3,1,-9.0
-12,46,-6,4,0,0.0
-2,14,6,2,2,9652.891656555066
3,-15,-9,4,1,9761.315609483645
-4,-5,2,4,0,9880.299600299879
5,-13,-3,4,2,9840.55888139888
-4,1,0,4,0,9880.299600299879
12,21,6,1,1,0.0
-1,-5,-3,4,0,9840.55888139888
-9,-59,7,3,3,9629.673605012083
5,-47,-11,4,2,9682.3888363128
10,27,-2,3,1,9643.043741029012
1,5,11,1,3,9688.252287541663
5,-6,-7,1,1,9761.31560941787
2,12,6,2,3,9840.55888139888
-7,-2,5,1,0,9761.31560988418
-1,6,-1,1,1,9840.55888139888
-3,-12,1,1,1,9800.897604194965
-7,-26,7,2,3,9721.476619156261
-12,-8,0,2,2,1230.6174459964227
-11,10,-1,2,0,9761.31560988418
-1,-20,9,3,1,9721.714659980442
-2,16,2,2,2,9721.81273998002
4,3,-4,3,1,9800.897604194965
-3,9,-3,4,2,9880.299600299879
1,-1,-1,2,2,9960.02
-2,21,-4,1,1,9721.812737830769
7,2,-3,4,3,9761.31560988418
2,-1,-4,1,1,9880.299600299879
4,10,4,3,1,9840.55888139888
3,3,-1,1,3,9880.299600299879
6,13,4,4,1,9800.451905290574
-3,11,-3,1,1,9840.55888139888
7,-24,-5,4,2,9761.315609880574
2,-20,-6,4,2,9761.31560988418
0,-9,-8,2,0,9761.315609691479
15,-3,-1,4,3,3125.4051866147447
6,-6,-4,4,1,9800.897604194965
-10,-9,4,3,2,9288.604059805715
-4,-18,4,2,1,9800.897603742553
-2,-15,12,1,3,-9.9
0,-5,0,2,0,9800.897604194965
-7,-46,7,3,3,9721.81273998002
7,-58,-13,1,0,0.0
9,-11,3,1,2,8458.063192792524
-1,-10,3,2,1,9800.897604194965
-3,6,-3,1,0,9880.299600299879
-5,-21,3,3,3,9761.31560988418
1,-3,-1,2,0,9880.299600299879
4,13,4,3,3,9840.55888139888
8,-4,-4,1,1,9756.618500146475
6,-29,-12,2,1,0.0
-8,0,2,3,0,9800.897604194965
-12,37,-4,4,1,0.0
0,17,4,2,2,9721.81273998002
2,-5,-8,4,1,9800.897604194965
-2,-11,4,2,1,9840.55888139888
-4,-15,6,3,0,9800.897604194965
3,-1,-1,2,1,9920.119920019999
-1,-23,9,4,1,9721.81273998002
-6,4,-2,4,0,9840.55888139888
-2,5,-2,1,1,9880.299600299879
10,28,4,4,2,9368.275539038339
3,9,-9,1,0,6719.020247199109
-1,1,-5,4,2,9880.299600299879
4,11,14,4,0,0.0
2,-18,0,2,2,9571.199544275565
-1,-3,-7,4,0,9800.897597527353
4,13,6,3,1,9800.897604194965
-1,-7,7,1,3,9840.55888139888
1,0,-9,2,1,9800.897604194965
10,40,6,2,3,6383.8152831457965
1,-12,1,1,2,9718.202212878678
12,41,8,3,2,0.0
5,-6,9,4,1,0.0
-2,-6,0,3,1,9840.55888139888
-14,-8,-2,2,0,0.0
-6,-15,4,2,0,9800.897604194965
-4,-2,8,3,0,9761.31560988418
6,-7,-2,1,1,9840.55888139888
2,24,10,3,0,9645.61595003483
6,8,-4,3,1,9710.70501098896
7,-40,-5,4,0,9634.087090532208
-10,1,0,4,2,9760.339375176294
-4,-9,0,2,0,9800.897604194965
2,0,-4,1,1,9880.299600299879
-4,-11,6,2,0,9800.897604194965
2,-29,-8,2,0,9342.010856739045
-1,-14,-1,1,2,9612.673621004977
1,-1,1,2,1,9920.119920019999
-9,-3,-1,3,3,9761.31560988418
4,11,10,4,3,9721.81273998002
1,14,-1,3,3,9539.323057141602
-1,5,7,2,0,9800.897604152324
-1,1,5,3,0,9840.55888139888
0,-2,-2,2,0,9920.119920019999
-1,0,-1,4,0,9960.02
-3,15,-3,1,1,9800.897604194965
-10,-38,4,1,3,9660.52225798084
-8,59,-6,4,2,8047.764929680261
-3,8,-5,4,0,9840.55888139888
2,-1,4,4,1,9840.55888139888
6,9,6,4,1,8193.116419694665
1,-9,3,4,1,9800.897604194965
-7,-5,-1,3,0,9800.897604194965
-2,2,4,2,0,9840.55888139888
-3,-18,5,3,1,9800.897604194965
0,-7,-4,1,0,9840.55888139888
2,-5,-8,4,1,9800.897604194965
-2,-17,8,3,3,9761.31560988418
1,-14,-9,2,0,9761.31560966557
15,5,3,1,0,6604.214602586916
-4,5,-4,1,0,9840.55888139888
-6,6,2,3,2,9800.897604194965
5,-17,-3,4,0,9800.89760417511
-11,10,5,2,0,4060.684522580039
-2,23,-10,2,1,9721.81273998002
-10,-8,-2,2,0,9404.402261860581
-5,37,-7,4,1,9203.639727179123
6,20,2,2,0,9761.315609846295
4,8,0,2,3,9840.55888139888
3,12,3,3,0,9840.55888139888
10,-8,0,4,2,9732.53954101233
-3,-9,3,4,3,9880.299600299879
4,-16,-8,4,1,9761.067549968318
0,9,-14,1,2,9682.3888363128
8,25,6,4,2,5573.088549758569
6,19,4,1,1,9800.897604194965
2,3,-4,4,1,9840.55888139888
-10,-19,6,2,0,9526.06107091654
2,25,0,1,0,9563.191977353563
-4,12,-4,2,0,9840.55888139888
3,19,3,4,3,9761.315284544635
7,52,5,3,1,8313.147298045618
3,-11,3,3,2,9761.31560988418
-3,5,-1,4,2,9880.299600299879
-12,7,-2,3,2,8713.187947057382
1,-1,-5,3,2,9880.299600299879
2,-10,-4,4,0,9840.55888139888
0,6,4,1,0,9840.55888139888
7,-21,-5,4,2,9333.07914929524
0,15,-8,1,1,9761.31560988418
-10,13,-2,4,0,8359.342016857954
8,-10,-2,4,1,9800.897566641448
3,3,-3,2,1,9840.55888139888
4,25,6,3,0,9696.14806564529
2,1,0,3,1,9920.119920019999
6,-6,6,1,1,9682.3888363128
1,10,11,3,3,9761.31560988418
0,0,2,4,3,9960.02
13,32,5,4,1,4745.041885703786
-2,2,0,1,2,9920.119920019999
-1,1,3,4,0,9880.299600299879
8,30,10,4,3,-9.0
9,4,-3,4,3,9721.812510947122
5,12,1,1,0,9800.897604194965
4,-2,-2,4,1,9880.299600299879
-4,23,-8,2,0,9761.31560988418
-7,4,3,2,2,9761.31560988418
-10,-41,6,3,0,8216.471305287057
1,-11,3,4,2,9761.315609855305
5,14,1,2,3,9800.897604194965
16,0,2,2,0,0.0
1,5,5,3,3,9880.299600299879
1,8,3,2,0,9840.55888139888
-2,6,6,3,0,9796.742536875672
4,-22,-6,2,2,9800.897604194965
-6,25,-4,4,1,9761.315609740504
-5,1,-1,2,0,9880.299600299879
-5,13,1,4,0,9687.409043033827
7,-5,-3,2,1,9800.897604194965
8,-34,-4,1,0,9704.122372151329
-4,32,-4,1,1,9678.077956753164
7,24,5,2,1,9761.31560988418
-7,25,-9,1,2,9678.960047929979
2,-5,4,1,1,9800.897604194965
13,31,1,1,3,9643.043741029012
-4,6,-12,3,0,8984.699961787168
-5,8,-1,2,0,9840.55888139888
4,12,10,3,3,6435.931914858672
-13,-46,5,3,0,6720.7531913523535
0,-6,-4,2,0,9840.55888139888
1,12,7,2,0,9800.897604194965
-1,2,9,2,0,9761.31560988418
-3,-1,-5,1,0,9800.897604194965
-6,65,-10,2,2,1660.1727126343726
-5,1,3,2,0,9800.859923317144
0,-5,6,2,1,9840.55888139888
-2,2,-4,3,0,9880.299600299879
7,0,5,1,3,9537.508946229967
-2,-13,4,1,1,9800.897604194965
0,-9,4,3,1,9800.897604194965
8,1,0,4,1,9800.89760396934
-2,-12,2,1,1,9800.897604194965
-6,8,0,4,0,9800.897604194965
0,4,-4,1,1,9880.299600299879
3,-10,7,4,1,6322.3552057176485
-4,-3,2,3,0,9880.299600299879
-3,-9,3,3,3,9880.299600299879
-1,-10,-1,1,1,9761.31560988418
8,-26,-4,1,1,9761.31560988418
-4,7,-4,2,0,9840.55888139888
-6,14,0,2,0,8874.434388893005
-10,-19,2,2,3,9459.251015724964
6,0,-8,4,1,0.0
8,82,8,3,0,0.0
-2,19,2,4,2,9636.126689960676
-4,20,-6,1,2,9800.897604194965
1,-10,1,4,2,9760.676465283761
6,-28,-6,4,1,9761.315301464077
-1,-2,-5,1,0,9840.55888139888
-6,0,-8,2,0,7188.74207819865
-10,8,4,4,0,-9.9
4,31,8,1,3,9721.81273998002
-1,-3,-5,1,0,9840.55888139888
3,-14,5,4,1,9721.711620611706
1,-4,-5,2,2,9880.299600299879
0,-8,0,1,0,9761.31560988418
1,32,3,4,0,-9.0
-1,-1,3,2,3,9920.119920019999
10,1,2,3,1,9751.449472652728
-6,-6,-2,2,3,9756.653894923587
4,-3,4,4,1,9800.897604194965
3,0,-3,1,1,9880.299600299879
9,0,5,4,3,9643.043741029012
1,1,-3,1,1,9880.299600299879
0,7,10,3,3,0.0
13,-45,-9,4,3,0.0
-3,22,-3,1,1,9678.91087310483
4,-11,-4,4,1,9840.55888139888
-1,-16,3,4,1,9716.909865454305
0,13,-2,3,3,9721.81127302377
0,19,4,3,0,9721.037520991678
-13,-60,5,3,0,403.23612945932484
-2,-6,4,3,3,9880.299600299879
1,13,-3,3,3,9761.31560988418
-2,10,-8,1,2,9800.897604194965
5,-8,5,3,1,9711.19996581288
3,14,9,1,1,9761.31560988418
10,-30,-4,4,2,9624.326951692843
-2,5,-10,2,2,0.0
3,7,5,3,1,9840.55888139888
-12,-35,0,3,0,0.0
-10,25,-8,2,3,3224.4360508914133
11,-70,-13,1,2,7526.265866398528
0,15,2,3,2,9356.650271305512
-12,-80,8,1,3,0.0
-9,-16,5,2,3,9295.337391376961
0,11,2,2,0,9761.31560988415
-1,-30,3,4,3,0.0
3,0,1,1,1,9920.119920019999
-3,7,1,3,1,9800.897593439413
-3,27,-3,4,3,9682.378046326836
-4,-12,14,2,2,9603.777296590695
1,-1,-3,1,2,9920.119920019999
0,-2,4,3,1,9880.299600299879
-2,11,0,1,2,9760.685127286715
3,4,1,2,0,9880.299600299879
5,-6,7,2,1,0.0
-2,1,-2,3,0,9920.119920019999
2,0,4,4,1,9880.299600299879
-6,4,0,3,0,9840.55888139888
-6,17,-6,2,0,9761.31560988418
-6,5,-4,4,0,9800.897604194965
7,5,1,1,1,9840.55888139888
7,79,11,3,0,0.0
-7,52,-7,1,2,9682.3888363128
-9,20,-1,1,0,7507.702314669596
2,-7,4,3,2,9800.897604194965
-1,-3,-5,2,0,9840.55888139888
-8,-13,2,4,0,9800.897604194965
5,-42,-9,3,2,8524.658606004385
10,8,6,1,2,7040.429262787472
-11,12,-1,3,2,9721.81273998002
10,-6,2,1,2,8641.952166594228
1,10,1,3,0,9761.315563016426
-4,13,0,3,2,9761.30823621833
-6,22,-6,3,0,9761.31560988418
3,8,7,1,1,9800.897604194965
-1,-1,-3,2,0,9880.299600299879
-4,-3,0,4,0,9880.299600299879
8,13,2,3,1,9800.897604194965
3,-20,-7,4,2,9800.897604194965
8,-41,-4,4,2,3209.6290387317417
-2,-11,-4,2,0,9761.31560988418
-3,22,-9,1,2,9761.31560988418
-3,5,1,2,2,9840.55888139888
-5,-6,3,4,0,9840.55888139888
0,-1,10,3,1,9761.31560988418
3,7,-1,1,0,9800.897604194965
-3,-5,3,2,0,9880.299600299879
7,-12,-1,1,1,9800.897604194965
2,21,6,4,0,9761.31560988418
-8,18,-4,4,0,9761.315470590163
5,2,3,3,1,9840.55888139888
-6,9,-2,4,0,9840.55888139888
2,-11,-4,4,0,9840.55888139888
-1,12,9,1,3,9721.812739978748
-4,-21,6,2,3,9800.897604194959
-6,-12,0,3,3,9800.897604194965
10,-3,4,1,1,9473.031774004106
-5,17,-5,1,0,9800.897604194965
-4,7,-6,4,0,9800.897604194965
-9,31,-5,1,0,9688.096404465363
5,8,-3,1,1,9761.315609725272
-9,-2,5,2,0,5055.34515355437
7,-9,1,2,1,9761.315609884154
2,-9,-4,2,0,9840.55888139888
7,-13,1,4,2,9761.315609879392
-13,-28,3,3,3,9529.289713793236
5,-7,-3,1,1,9840.55888139888
-2,13,-4,4,1,9800.897604194965
-9,19,-3,2,0,9761.31560988418
0,10,0,2,0,9721.81273997915
3,-6,1,1,2,9840.55888139888
-6,-12,4,2,0,9800.897604194965
6,-10,-2,3,1,9840.55888139888
7,26,7,4,3,9668.732872288287
1,1,-1,2,1,9920.119920019999
-4,25,-12,4,2,8452.574460088219
-3,-5,3,2,0,9880.299600299879
-8,-8,4,1,0,9761.31560988418
8,-33,-4,2,2,5929.364599479313
-3,-3,1,3,3,9920.119920019999
3,-8,9,3,1,0.0
3,9,-7,3,2,9711.894394439
-1,3,-1,1,1,9880.299600299879
-3,-1,-1,2,0,9880.299600299879
0,23,-6,2,3,6158.950564290559
3,-10,1,3,0,9761.315339934907
-11,13,-3,1,2,9721.81273998002
-1,36,7,2,0,0.0
1,-9,-5,3,0,9840.55888139888
0,6,-4,1,1,9840.55888139888
5,-4,-7,1,1,8561.178868315425
1,-5,1,2,2,9840.55888139888
3,23,3,3,0,9721.393887679093
-7,21,-9,2,0,3684.578559862968
16,-37,-6,2,1,405.0932142386235
-3,-16,1,3,1,9761.313684400287
-3,12,-7,4,0,9800.897604194965
4,-31,-4,4,2,0.0
-2,-23,8,1,3,9751.402819875906
4,12,2,3,3,9840.55888139888
-4,-3,0,2,0,9880.299600299879
3,-20,5,4,1,9134.402672611704
-8,13,-6,2,2,9721.80284109488
0,18,-2,1,1,9682.3888363128
2,-4,-10,3,2,8655.258855577596
-7,-14,3,2,0,9800.897604194965
0,-13,0,1,3,9682.367439908161
0,10,0,1,0,9721.81273997915
8,-26,-4,1,1,9761.31560988418
-2,5,-4,4,2,9880.299600299879
2,-7,-2,2,0,9840.55888139888
1,11,13,3,3,0.0
-4,-1,-10,1,0,0.0
-2,-8,-8,1,0,9761.31560988418
-10,3,-6,3,1,0.0
1,-3,3,3,1,9880.299600299879
10,-45,-8,2,0,8395.528857723308
-8,6,2,1,2,7847.806292123162
-1,-7,5,3,1,9840.55888139888
6,1,6,4,2,9721.81273998002
5,-10,-3,1,1,9840.55888139888
8,-66,-14,4,1,6316.389770928598
0,-5,-2,4,0,9840.55888139888
-3,7,-1,2,1,9840.55888139888
4,-2,-8,1,1,9760.799018306272
2,-4,-4,1,1,9880.299600299879
-9,-13,3,3,3,9761.31560988418
11,-39,-7,2,0,9277.027553561158
5,10,-1,3,3,9795.942471884278
-2,4,2,1,0,9840.55888139888
-7,-20,7,3,3,9714.532052396955
1,12,13,2,0,4465.663329756935
4,-16,-4,1,2,9840.55888139888
1,8,9,2,3,9800.897604194965
-7,-18,5,2,0,9761.31560988418
-2,-3,-4,1,0,9840.55888139888
4,7,6,1,1,9800.897604194965
-1,6,-3,1,1,9880.299600299879
8,10,4,3,1,9751.554293037221
5,-1,1,3,1,9840.55888139888
7,19,11,2,1,0.0
6,26,6,3,1,9761.315609883623
4,12,-4,1,1,9717.523963980748
12,-12,0,1,2,-9.0
1,19,9,4,0,9721.812624383714
-1,6,-1,1,1,9840.55888139888
7,34,3,3,3,9633.501080522465
-2,10,2,4,0,9525.47957244865
4,-12,-4,1,1,9840.55888139888
-4,-4,8,3,0,9761.31560988418
-3,-15,-7,4,0,9167.69830409722
0,7,2,4,0,9800.897604194965
4,3,4,4,1,9840.55888139888
3,-10,-5,1,1,9840.55888139888
1,0,-5,1,1,9880.299600299879
-1,0,-3,4,0,9920.119920019999
5,-18,-3,2,0,9800.897604194965
8,3,-4,3,2,9393.514797958607
2,-8,0,3,0,9800.897603216587
9,-50,-11,1,1,7670.731427415188
3,-5,-1,4,2,9880.299600299879
0,-1,-2,3,0,9920.119920019999
-8,-5,4,2,0,9761.31560988418
-6,64,-12,2,1,0.0
9,-15,-1,4,1,9761.315609301937
5,24,5,3,3,9800.897604194965
0,-9,4,3,1,9800.897604194965
2,-4,-2,1,2,9920.119920019999
-6,10,2,1,0,9761.31560988418
5,-5,1,2,2,9840.55888139888
1,10,-3,3,0,9761.31560988418
-1,-3,-3,1,0,9880.299600299879
7,29,1,2,3,0.0
-6,6,-4,3,0,9800.897604194965
0,21,12,3,3,9446.328921167305
3,-22,3,1,0,7284.583706688588
5,2,-1,3,1,9840.55888139888
1,-2,-3,4,2,9920.119920019999
3,-26,-5,2,0,9165.722242950418
-3,11,-1,2,1,9800.897603850835
12,-39,-4,1,1,0.0
-7,-13,5,3,3,9761.315608519793
-6,-4,-8,2,0,9580.08804944062
8,42,4,2,3,8260.290484892144
-5,-18,1,1,1,9761.31560988418
1,-1,3,4,1,9880.299600299879
14,-26,-6,1,1,0.0
0,15,0,1,1,9555.829091307998
9,-30,-7,1,1,7878.685855770214
0,-1,6,4,1,9840.55888139888
-5,27,-9,2,2,9721.81273998002
2,4,-4,1,1,9840.55888139888
-4,3,2,4,0,9840.55888139888
6,20,2,3,0,9761.315609846295
14,-32,0,4,1,9564.589345774812
5,-12,-1,4,0,9800.897604194965
-8,12,-4,3,2,9761.315434172766
-5,17,-1,4,1,9761.31560988418
11,52,5,3,0,-9.0
0,9,4,2,0,9800.89760418765
-10,-49,4,1,0,7173.918711280615
-6,19,-2,4,1,9761.315181925245
16,-24,-6,3,1,0.0
6,-9,-2,2,1,9840.55888139888
-10,-57,8,2,1,-9.0
9,-24,-5,4,1,9721.81273998002
6,16,4,1,1,9800.897604194965
-6,-34,8,3,0,9721.812350762233
-6,43,-6,1,2,9079.882778371799
4,-17,-8,3,2,8585.710479385449
-5,0,3,4,0,9840.55888139888
-3,-1,1,4,0,9920.119920019999
5,-12,-5,2,1,9800.897604194965
-10,18,-4,2,2,9721.810220275282
-10,-14,0,3,0,9721.81273998002
1,-2,-1,4,0,9920.119920019999
0,-21,-4,2,1,9682.388835133062
4,-10,6,3,2,5022.655490206533
-3,16,1,2,2,9721.149391460307
-2,-16,4,3,1,9800.897604194965
13,-37,-5,2,0,0.0
4,9,4,4,1,9840.55888139888
-6,-8,-8,3,0,9682.3888363128
-5,-24,5,3,3,9800.897604194965
-1,5,7,2,0,9800.897604152324
6,-3,0,4,1,9840.55888139888
3,1,-3,4,1,9840.55888139888
0,-2,4,2,1,9880.299600299879
0,18,-10,4,3,9577.287360045033
8,-39,-6,4,1,3893.5936892073473
1,-7,7,3,1,9800.897604194965
1,7,-1,3,0,9800.897604194965
-3,10,-5,1,0,9840.55888139888
1,-8,-5,4,0,9840.55888139888
-2,12,10,4,3,9158.714604015597
6,-8,0,1,1,9800.897604194353
7,-23,-5,1,1,9761.31560988418
4,9,-4,1,0,9719.997680892484
1,3,1,3,0,9880.299600299879
-3,13,-1,2,2,9761.090944842748
8,-23,-6,4,2,9720.76971787771
8,-55,-6,3,0,9616.580481499395
-3,-17,1,3,1,9721.81273998002
-11,13,-3,4,2,9721.81273998002
1,-5,3,1,1,9840.55888139888
3,-2,-3,4,1,9880.299600299879
6,11,8,4,1,6872.099725499088
-1,-10,-5,4,0,9800.897604194965
-4,-11,8,3,0,9761.315609881527
0,-5,4,2,1,9840.55888139888
3,10,-7,1,2,7750.899852836252
1,-20,9,1,1,9628.502741707329
-9,10,1,2,0,9719.836278752073
1,0,3,3,1,9920.119920019999
0,9,-10,2,1,7904.328998729042
-1,-15,9,2,1,9761.31534199254
-3,-8,1,1,1,9840.55888139888
-2,8,-4,3,2,9880.299600299879
4,-1,0,1,1,9880.299600299879
-8,24,-8,3,0,9682.3888363128
-4,-31,12,1,0,9120.625889722724
1,-6,1,3,0,9800.897604194965
4,-5,0,4,0,9840.55888139888
5,-8,3,4,1,9760.514988492503
5,18,9,3,1,9721.812647368619
-3,11,-9,3,0,9761.31560988418
1,4,1,2,0,9880.299600299879
4,-13,-8,1,1,9761.315389134748
-4,3,2,2,0,9840.55888139888
-16,-6,-2,3,0,0.0
-4,-7,2,4,3,9880.299600299879
5,5,-7,1,2,9306.413086542116
1,12,5,2,0,9800.897604194959
-3,2,-3,2,0,9880.299600299879
10,22,-2,3,1,0.0
1,-10,-1,3,2,9760.754311159675
1,-24,11,1,0,5029.758669429971
-1,-1,-5,3,0,9840.55888139888
0,-17,-4,4,3,9721.812302180315
-6,-17,2,2,3,9800.897604194965
-2,26,-8,4,2,9721.81273998002
-7,-20,5,2,0,9761.31560988418
-5,15,-3,1,2,9840.55888139888
0,10,2,1,0,9761.315470583431
-6,0,-4,2,0,9800.83642241284
-4,-29,2,1,1,8522.154744821648
1,-4,-13,4,1,7075.884663383766
-1,4,1,1,0,9840.55888139888
0,-6,-2,1,0,9840.55888139888
0,-11,-4,2,0,9800.897604194965
4,27,10,1,1,9721.811098037
-1,5,7,1,0,9800.897604152324
-10,-53,8,2,0,0.0
-4,-10,2,1,1,9840.55888139888
2,-7,2,1,1,9800.897604194955
-6,4,-2,1,0,9840.55888139888
-1,2,-1,4,1,9920.119920019999
2,9,-2,2,1,9761.31520931545
0,-9,-12,4,0,6952.900957781003
-5,-17,-1,4,0,9659.035526914287
-5,15,-5,3,0,9800.897604194965
-2,-8,2,3,1,9840.55888139888
-1,-4,3,4,1,9880.299600299879
0,-8,2,3,1,9800.897604194965
5,4,-3,3,1,9800.897604194965
-7,0,-11,4,0,9603.777296590695
3,17,11,3,3,9609.630760744589
6,-34,-6,2,2,9621.913909282797
-3,1,9,3,0,9721.778168387205
4,-12,-6,4,1,9800.897604194965
-2,5,0,1,1,9840.55888139888
-9,-53,9,3,1,0.0
2,-5,0,3,0,9840.55888139888
4,-6,-6,3,1,9800.897604194965
-4,8,-8,1,0,9761.217995384366
2,18,0,3,0,9682.38883137451
0,3,6,4,0,9840.55888139888
-5,1,-3,2,0,9840.55888139888
0,3,-2,3,1,9880.299600299879
-4,-17,8,3,3,9761.315604846563
5,-20,5,4,1,8718.411368129868
6,59,12,1,3,6837.796306195943
-1,-24,-17,4,2,0.0
-3,-7,5,4,0,9840.55888139888
-1,-12,5,1,1,9800.897604194957
-8,-8,4,1,0,9761.31560988418
-12,-15,2,3,0,9721.806632642962
-7,12,-1,4,0,9800.897604194965
0,-12,2,1,1,9761.315461375372
-14,25,-6,2,0,4583.189041388822
-1,-1,1,1,3,9960.02
9,1,-1,1,1,9761.23275466836
-5,-6,-1,4,0,9800.897604194965
0,17,2,4,2,9672.768938560224
-1,-24,9,2,1,9682.38775765714
8,-6,4,1,3,9536.671395649519
3,1,-3,2,1,9840.55888139888
4,15,6,4,1,9800.897604194965
7,-51,-3,4,1,0.0
2,-24,-6,2,0,9756.720416310853
5,-30,-7,2,2,9761.31560988418
1,-14,-1,2,0,9721.812739923464
-3,0,-1,4,0,9920.119920019999
8,23,4,3,3,9761.31560988418
-2,20,-6,1,1,9761.315605671227
10,12,6,4,0,0.0
3,5,3,2,1,9880.299600299879
1,-8,-1,3,0,9800.897604194965
4,25,4,3,3,9721.46998115699
1,-2,1,4,0,9880.299600299879
4,15,4,3,3,9840.55888139888
8,7,-6,3,1,9468.334992085223
-6,24,-4,1,2,9800.89760418858
-2,-22,-4,3,3,9633.766050392333
-4,-5,2,3,0,9880.299600299879
-12,34,-4,2,0,9585.04310722775
-4,15,-6,1,0,9800.897604194965
3,7,-3,4,3,9800.897604194965
5,19,-1,1,3,9720.926041510746
1,-5,1,3,2,9840.55888139888
2,3,2,1,3,9920.119920019999
-4,21,-4,1,1,9761.315600120191
-2,-4,-4,3,0,9840.55888139888
-10,-9,0,3,0,0.0
